CID,Topic/s,Product name,Sub-Topic/s,Impact Value,Published Date,Platform Type,Like Count,Share Count,Comment Count,View Count,Alexa Rank,Virality Score,Virality Category,Countries,Languages,Sentiments,Sentiment Type,Author Id,Author Name,Author Gender,Author Image Url,Followers,Following,Post Type,Mentions,Hashtags,Post Url,Publications,Post Id,Title,Post Data,,Parent Post Id,Parent Post Url,Handler Name,Media Type,Source Type,Source Name,Media Url,Post Lat,Post Lon,Last Engagement Update Time,Content URL
b78a218285566ee81d780b4c14bb5badf831785e,"SKII & Competitor Themes,SKII & Competitor Themes,JP FTE Landscape",IPSA Time Reset Aqua,"Trial & purchase intent,Product Efficacy 1,IPSA Time Reset Aqua",0,2020-12-30 17:50 SGT,rating_review,0,0,0,0,8869,0,Not Viral,Japan,Japanese,POSITIVE,System Sentiment,,☆山田華子☆,male,,,,Comment,,,https://www.cosme.net/product/product_id/10079040/review/509168660,,b1b9723880957caa62cb80092f193d18602cf2ab,,サンプルを店舗で頂き、肌への浸透も良く購入しました。肌荒れもしにくくなってる気がします。,Samples were stored at a store and penetration to the skin was also purchased well. I feel like I'm getting sick.,df137cb9148542b1df9f9ed02156401689bd749d,https://www.cosme.net/product/product_id/10079040/reviews,https://www.cosme.net/item/item_id/800/reviews/page/5,TEXT,Earned,Cosme,,,,2020-12-31 02:48 SGT,
0f95107f8996833df551bf07a12a650dc132b424,"Datapull,Datapull,Datapull,Competitors,SKII & Competitor Themes,JP FTE Landscape",IPSA Time Reset Aqua,"IPSA,IPSA - 1,Ipsa JP,IPSA,Product Fragrance,IPSA Time Reset Aqua",0,2020-12-30 17:47 SGT,twitter,0,0,0,0,0,54.652,Not Viral,Japan,Japanese,NEUTRAL,System Sentiment,767395707607064577,ぷらちゃん,unknown,https://pbs.twimg.com/profile_images/1334742217877905409/5g2mBZv9_normal.jpg,789,647,Comment,,,http://twitter.com/Purako_no_oyatu/statuses/1344218484641652737,,1344218484641652737,ザ・タイムR アクア,4IPSAザ タイムR アクア夜はこれを使っている。匂いもないので快適。寝坊した日の朝にも使ってる。乾燥しにくくなる。今使っているもので4本目！もうすぐ5本目が届く🌹値段は高くもないし安くもないかなと思ってるけど、これからもこれを使う。https://t.co/Yhzei7cjCv https://t.co/BVoRAlId3g,"4IPSA The Time R Aqua Night is using this. It is comfortable because there is no smell. I also use it in the morning of the oversleeping day. It becomes difficult to dry. The fourth thing you are using now! The price of the fifth thing coming soon is not high and I think it may be less cheap, but this is also used. https://t.co/yhzei7cjcv https://t.co/Bvoralid3g",1344216804172828673,http://twitter.com/Purako_no_oyatu/statuses/1344216804172828673,Purako_no_oyatu,IMAGE,Earned,Purako_no_oyatu,,,,2020-12-30 18:03 SGT,https://www.ipsa.co.jp/43252.html?lang=ja&cgid=skincare-bestseller#lang=ja&start=1
4557e8e9a669a0b3f0d696d21e3158bb97ffb6cd,"SKII & Competitor Themes,JP FTE Landscape",IPSA Time Reset Aqua,"Trial & purchase intent,IPSA Time Reset Aqua",0,2020-12-30 17:47 SGT,rating_review,0,0,0,0,8869,0,Not Viral,Japan,Japanese,NEUTRAL,System Sentiment,,るい★★彡,unknown,,,,Comment,,,https://www.cosme.net/product/product_id/10079040/review/509168648,,740c7846416d654d8adbd60f0a26f0efbb6fbc01,,以前一度つかったことがあり、その時はそこまで良さを感じられずリピートしなかったのですが、最近乾燥が気になり、また購入してみることに。以前はもったいない感じがして毎日100円…,"I had once before, at that time, I did not feel good to it, but I did not repeat it, but recently I'm worried about drying and try to buy it again. I felt a lot before and 100 yen every day ...",df137cb9148542b1df9f9ed02156401689bd749d,https://www.cosme.net/product/product_id/10079040/reviews,https://www.cosme.net/item/item_id/800/reviews/page/5,TEXT,Earned,Cosme,,,,2020-12-31 02:49 SGT,
35be8a1bbbefb7f128f7bee87c59e680fc5c96b2,"Datapull,Datapull,Datapull,Datapull,Datapull,Datapull,Datapull,Datapull,Datapull,Datapull,Generic Skincare,Generic Skincare,Datapull,Competitors,Datapull,Datapull,Datapull,Datapull,Datapull,SKII & Competitor Themes,Competitors,SKII & Competitor Themes,JP FTE Landscape",IPSA Time Reset Aqua,"Albion - 8,Albion - 6,Albion - 5,Albion - 7,Albion,IPSA,Albion JP 1,IPSA - 1,Albion JP,Ipsa JP,Generic Skincare -JP,Generic Skincare,Generic Skin Care 5,Albion,Generic Skincare -JP 3,Generic Skincare -JP 3 New,Generic Skincare -JP 11,Generic Skincare -JP 11 _New,Generic Skincare -JP 10,Product Efficacy 1,IPSA,Age To Use Product,IPSA Time Reset Aqua",0,2020-12-30 16:25 SGT,rating_review,0,0,0,0,8869,0,Not Viral,Japan,Japanese,NEUTRAL,System Sentiment,,ゆーきょし,unknown,,,,Comment,,,https://www.cosme.net/product/product_id/10079040/review/509168421,,f79889d6b34e3bf24fc589bc2818f109e0d92555,,初イプサです。30歳を過ぎ、スキンケアを見直そうと思い、アルビオンなどを使いはじめました。夜は基本アルビオンですが、イプサの化粧水もずっとランキング上位で気になっていたので…,"It is the first Ipusa. Thirty years old, I wanted to review skin care, and I started using albion etc. It is basic albion at night, but Ipusa's lotion was always worried about the ranking higher ...",df137cb9148542b1df9f9ed02156401689bd749d,https://www.cosme.net/product/product_id/10079040/reviews,https://www.cosme.net/item/item_id/800/reviews/page/5,TEXT,Earned,Cosme,,,,2020-12-31 02:40 SGT,
48aa1b96b545e05947ba6ee026aa2fbfd6910bc8,"Datapull,Generic Skincare,JP FTE Landscape",IPSA Time Reset Aqua,"Generic Skin Care 7,Generic Skincare -JP 1,IPSA Time Reset Aqua",0,2020-12-30 13:05 SGT,rating_review,0,0,0,0,8869,0,Not Viral,Japan,Japanese,NEGATIVE,System Sentiment,,chenz,unknown,,,,Comment,,,https://www.cosme.net/product/product_id/10079040/review/509167873,,4a4be40946a0ec8099fb89d41f222fa3b10078b9,,生理中の肌荒れ(ニキビ、赤み)がこれを使ってると全く起きなかったです。また、生理中に今まで使っていた化粧水を使用すると、肌がひりつくことがありましたが、そのようなことも起こ…,"The skin of menstruation (acne, redness) did not get up at all when using this. Also, if you use the lotion used until now during menstruation, the skin could fit, but such a thing also happens ...",df137cb9148542b1df9f9ed02156401689bd749d,https://www.cosme.net/product/product_id/10079040/reviews,https://www.cosme.net/category,TEXT,Earned,Cosme,,,,2020-12-30 21:10 SGT,
9c2f5b6bf0ba28af869f30e18d01bd5c3aecef8c,"Datapull,Datapull,Datapull,Generic Skincare,Generic Skincare,Datapull,Competitors,Datapull,Datapull,Datapull,Datapull,Datapull,SKII & Competitor Themes,SKII & Competitor Themes,JP FTE Landscape",IPSA Time Reset Aqua,"IPSA,IPSA - 1,Ipsa JP,Generic Skincare -JP,Generic Skincare,Generic Skin Care 5,IPSA,Generic Skincare -JP 3,Generic Skincare -JP 3 New,Generic Skincare -JP 11,Generic Skincare -JP 11 _New,Generic Skincare -JP 10,Product Efficacy 1,Trial & purchase intent,IPSA Time Reset Aqua",0,2020-12-30 08:48 SGT,twitter,0,0,0,0,0,30.532,Not Viral,Japan,Japanese,NEUTRAL,System Sentiment,1322133194884313088,スキンケアおすすめ情報,unknown,https://pbs.twimg.com/profile_images/1324379479435669504/Kl2rcs4k_normal.jpg,10,,Post,,,http://twitter.com/skincareitem/statuses/1344082983435821056,,1344082983435821056,イプサ(IPSA) ザ・タイムR アクア＜医薬部外品＞,12月30日のAmazonスキンケアの人気ギフトランキング2位!イプサ(IPSA) ザ・タイムR アクア＜医薬部外品＞amazon.co.jp/o/ASIN/B00N0JK…,Popular Gift Ranking of Amazon Skin Care on December 30!,,,skincareitem,TEXT,Earned,Skincareitem,,,,2020-12-30 08:49 SGT,https://www.amazon.co.jp/o/ASIN/B00N0JKYZE/publishceo-22
1a9be13e1785738cb7bd83f0c3494b5c8520126b,"SKII & Competitor Themes,SKII & Competitor Themes,JP FTE Landscape",IPSA Time Reset Aqua,"Pricing & Value,Trial & purchase intent,IPSA Time Reset Aqua",0,2020-12-30 01:33 SGT,rating_review,0,0,0,0,8869,0,Not Viral,Japan,Japanese,POSITIVE,System Sentiment,,メリハピ,unknown,,,,Comment,,,https://www.cosme.net/product/product_id/10079040/review/508821730,,797b20064f35ac2dd27dfe644dd1873932ecb442,,インナードライです。ずっと化粧水ジプシー中 こちら口コミなどで常にトップで気になり、ずっと継続するには少しお高いなと思いながら試しに購入しました。まず水のようなテクスチャ…,"It is an inner dry. I always worried about it at the top of the point of view, such as a long time, and I bought it for a trial while thinking that it was a little expensive to continue. First texture like water ...",df137cb9148542b1df9f9ed02156401689bd749d,https://www.cosme.net/product/product_id/10079040/reviews,https://www.cosme.net/item/item_id/1018/reviews/page/1,TEXT,Earned,Cosme,,,,2020-12-30 07:41 SGT,
35f22233b7727e85914e40b2e8bf716f69357f46,"Datapull,Datapull,Datapull,Datapull,SKII & Competitor Themes,SKII & Competitor Themes,Competitors,JP FTE Landscape",IPSA Time Reset Aqua,"Lancome JP,IPSA,IPSA - 1,Ipsa JP,Product Efficacy 2,Trial & purchase intent,IPSA,IPSA Time Reset Aqua",0,2020-12-30 00:42 SGT,rating_review,0,0,0,0,30,0,Not Viral,Japan,Japanese,POSITIVE,System Sentiment,,anonymous,male,,,,Comment,,,https://store.shopping.yahoo.co.jp/mimori/4931449432526.html#2a0a9076-a4b8-4b12-9618-ebf741c4cc6e,,9e6037dbe4593df297f86cc78254ba68ae23e37d,アットコスメで評価がよいので購入しまし…,アットコスメで評価がよいので購入しました。とりあえず、キールズの美容液と合わせてつかってみようと思います。今ランコムの化粧水を使ってますが、そちらより値段が安いので、イプサの方が肌に合っていればリピートしたいです。,"I bought it because it is good for at cosmetics. For now, I will try to combine with the beauty essence of Kires. I'm using Lancom's lotion, but because the price is cheap, I want to repeat if Ipusa is suitable for the skin.",965454a0079a9980722e61a16ccbcdfb256597ec,https://store.shopping.yahoo.co.jp/mimori/4931449432526.html,https://shopping.yahoo.co.jp/category/2501/1752/ranking/gender_female/generation_50/,TEXT,Earned,Shopping,,,,2021-01-20 22:47 SGT,
53ecacc05a7f7d5d3ead2aa81fd90027d947d743,"Datapull,Datapull,Datapull,Competitors,JP FTE Landscape",IPSA Time Reset Aqua,"IPSA,IPSA - 1,Ipsa JP,IPSA,IPSA Time Reset Aqua",0,2020-12-29 22:45 SGT,twitter,0,0,0,0,0,281.3,Not Viral,Japan,Japanese,NEUTRAL,System Sentiment,2615539231,Mana@相互フォロー支援♪,unknown,https://pbs.twimg.com/profile_images/1330096477973131265/f9auTWEX_normal.jpg,2695,1764,Post,,,http://twitter.com/mana9105211/statuses/1343931136498573314,,1343931136498573314,イプサ(IPSA) ザ・タイムR アクア＜医薬部外品＞,イプサ(IPSA) ザ・タイムR アクア＜医薬部外品＞ を Amazon でチェック！ amzn.to/33IRUDJ,Ipusa (IPSA) The Time R Aqua <Pharmaceutical Department> Check with Amazon! amzn.to/33IRUDJ,,,mana9105211,TEXT,Earned,Mana9105211,,35.6895,139.69171,2020-12-29 23:08 SGT,https://amzn.to/33IRUDJ
357e375633b1e835962b3facab4e3fcd1e0eb2ec,"SKII & Competitor Themes,JP FTE Landscape",IPSA Time Reset Aqua,"Product Efficacy 1,IPSA Time Reset Aqua",0,2020-12-29 22:13 SGT,rating_review,0,0,0,0,8869,0,Not Viral,Japan,Japanese,POSITIVE,System Sentiment,,daisueri,unknown,,,,Comment,,,https://www.cosme.net/product/product_id/10079040/review/509166365,,5fa340f003bcce2193bae67d8dd49fcec56b32cf,,使い始めて数日ですが乾燥しないしお肌がツルツルになってます！塗った後ベタベタしないし、気持ちいいです！浸透していってる感じがします！個人的にはヒリヒリしたりもないので今後…,"It is a few days, but it does not dry and the skin is sloppy! After painting, I do not stick and feel good! I feel like I'm penetrating! Personally, I do not want to be Hile, so in the future ...",df137cb9148542b1df9f9ed02156401689bd749d,https://www.cosme.net/product/product_id/10079040/reviews,https://www.cosme.net/item/item_id/1118/reviews/page/5,TEXT,Earned,Cosme,,,,2020-12-30 05:02 SGT,
5a2b251531afb465a9c0842b194cd8e9be4d1622,"Datapull,Datapull,Datapull,Generic Skincare,Generic Skincare,Datapull,Datapull,Datapull,Datapull,Datapull,Datapull,SKII & Competitor Themes,Competitors,SKII & Competitor Themes,JP FTE Landscape",IPSA Time Reset Aqua,"IPSA,Ipsa JP,IPSA - 1,Generic Skincare -JP,Generic Skincare,Generic Skin Care 5,Generic Skincare -JP 3,Generic Skincare -JP 3 New,Generic Skincare -JP 11,Generic Skincare -JP 11 _New,Generic Skincare -JP 10,Product Efficacy 1,IPSA,Age To Use Product,IPSA Time Reset Aqua",0,2020-12-29 22:02 SGT,rating_review,0,0,0,0,8869,0,Not Viral,Japan,Japanese,POSITIVE,System Sentiment,,happobijin,unknown,,,,Comment,,,https://www.cosme.net/product/product_id/10079040/review/509166326,,aa13938a20d81dd52224a25bb73917ee367e9094,,1年半ほど使い続けていますが、肌荒れに優しく、しみることもないので重宝しています。水のようなテクスチャーなのにしっかり潤う。この化粧水からイプサにはまり、今ではスキンケア…,"I have been using for a year and a half years, but I'm not good at rough skin, so I'm not doing it. I am firmly moisturize a texture like water. This lottery gets caught in Ipusa, and now skin care ...",df137cb9148542b1df9f9ed02156401689bd749d,https://www.cosme.net/product/product_id/10079040/reviews,https://www.cosme.net/item/item_id/1118/reviews/page/5,TEXT,Earned,Cosme,,,,2020-12-30 04:54 SGT,
cff7e8545868f495a4426e8ad4da75cecd5b7650,"Datapull,Datapull,Datapull,Datapull,Competitors,Datapull,JP FTE Landscape",IPSA Time Reset Aqua,"Ipsa JP,Dior,Dior - 2,Dior - 1,Dior,Dior JP,IPSA Time Reset Aqua",0,2020-12-29 21:53 SGT,twitter,0,0,0,0,0,34.956,Not Viral,Japan,Japanese,POSITIVE,System Sentiment,2217069578,you,unknown,https://pbs.twimg.com/profile_images/1332647936061100033/3iUhTGnz_normal.jpg,57,199,Post,,,http://twitter.com/youme_myme_mak/statuses/1343918018066227200,,1343918018066227200,,シカクリームザタイムリセットアクアSUQQU春THREE春ネイルDior マキシマイザー、リップグロウ物欲が止まらない,"Sika Cleam Za Time Reset Aqua SUQQU Spring Three Spring Nail Dior Maximizer, Lipglow Do Not State",,,youme_myme_mak,TEXT,Earned,Youme_myme_mak,,,,2020-12-29 22:05 SGT,
137ff1dcada21fd77c7dee4a70b05910a0f90bc1,JP FTE Landscape,IPSA Time Reset Aqua,IPSA Time Reset Aqua,0,2020-12-29 20:29 SGT,rating_review,0,0,0,0,8869,0,Not Viral,Japan,Japanese,POSITIVE,System Sentiment,,マギーマギー,unknown,,,,Comment,,,https://www.cosme.net/product/product_id/10079040/review/509165979,,f2994de3c36719a2668ab46c7015d008414288fb,,サラッとした使用感なのに、保湿感もあり、すごく良かったです。肌トラブルも少なくなった気がします。,"Even though it was a feeling of use, there was also a sense of moisturizing and it was very good. I feel that skin trouble is also low.",df137cb9148542b1df9f9ed02156401689bd749d,https://www.cosme.net/product/product_id/10079040/reviews,https://www.cosme.net/item/item_id/1118/reviews/page/5,TEXT,Earned,Cosme,,,,2020-12-30 04:55 SGT,
8cf9a0ae5c3a1b4dcaa372f1160571d5eba6a683,JP FTE Landscape,IPSA Time Reset Aqua,IPSA Time Reset Aqua,0,2020-12-29 20:20 SGT,rating_review,0,0,0,0,30,0,Not Viral,Japan,Japanese,POSITIVE,System Sentiment,,anonymous,male,,,,Comment,,,https://store.shopping.yahoo.co.jp/mimori/4931449432526.html#0b5f4eff-b938-4c25-ac9b-b1cef773d604,,0f0a4f981562f90ee599228ce6c12fc0cfc80387,さらっと,たっぷり肌に入っていく感じです！初めて買いましたがさらっとしていて気持ち良いです。,"It feels like it's plenty of skin! I bought for the first time, but I feel good and I feel good.",965454a0079a9980722e61a16ccbcdfb256597ec,https://store.shopping.yahoo.co.jp/mimori/4931449432526.html,https://shopping.yahoo.co.jp/category/2501/1752/ranking/gender_female/generation_50/,TEXT,Earned,Shopping,,,,2021-01-20 22:46 SGT,
de4e3907cbddfee50ef3774b23a63582243fa977,"Datapull,Datapull,Datapull,Competitors,SKII & Competitor Themes,JP FTE Landscape",IPSA Time Reset Aqua,"IPSA,IPSA - 1,Ipsa JP,IPSA,Product Efficacy 2,IPSA Time Reset Aqua",0,2020-12-29 19:59 SGT,rating_review,0,0,0,0,8869,0,Not Viral,Japan,Japanese,POSITIVE,System Sentiment,,ぴょこぴょこぴょこ,unknown,,,,Comment,,,https://www.cosme.net/product/product_id/10079040/review/509165880,,ff31a3c624752c74b82b80c4fa2c926809785fc3,,以前はドラッグストアの安いものを使っていましたが、やっぱりイプサはすごい！と思いました。テカリすぎることも乾燥することもほとんどなく、リピート中です。,"I used to use the cheap drug store, but after all Ipusa is great! I thought. It is also repeating to be too thin or dry.",df137cb9148542b1df9f9ed02156401689bd749d,https://www.cosme.net/product/product_id/10079040/reviews,https://www.cosme.net/item/item_id/1118/reviews/page/5,TEXT,Earned,Cosme,,,,2020-12-30 05:04 SGT,
d9a6011f2f53e0079aedeaea53d26e9c584fd23c,"Datapull,Datapull,Datapull,SKII & Competitor Themes,Competitors,SKII & Competitor Themes,JP FTE Landscape",IPSA Time Reset Aqua,"IPSA,IPSA - 1,Ipsa JP,Product Efficacy 1,IPSA,Product Efficacy 2,IPSA Time Reset Aqua",0,2020-12-29 19:55 SGT,twitter,0,0,0,0,0,108.358,Not Viral,Japan,Japanese,POSITIVE,System Sentiment,1135535424460402689,ちった,unknown,https://pbs.twimg.com/profile_images/1264596571628253184/QKMGzcQI_normal.png,95,103,Comment,,,http://twitter.com/chittttta_c/statuses/1343888372528365568,,1343888372528365568,,②IPSA  ザ・タイムRアクアこの化粧水に出会ってからリピすると決めた、現在2本目です！さらっとしてるのにめちゃくちゃ肌が潤う！乾燥肌だけど保湿力高そうなトロッとしたテクスチャーはあんまり好きじゃなかった私にどんぴしゃでハマった、化粧水はお前を愛し続けると決めた https://t.co/5O7zPxQpd5,"2 Ipsa The Time R Aqua Decided to lipes this lotion and decided to replace it, currently the second! I'm welcoming my skin and my skin is wet! It's dry skin, but the moisturizing ability is not like a turtle texture I didn't like it so much.",1343886073450000386,http://twitter.com/chittttta_c/statuses/1343886073450000386,chittttta_c,TEXT,Earned,Chittttta_c,,,,2020-12-29 19:56 SGT,
